发布日期,省,市,区,物资需求机构,捐赠地址,公告标题,N95口罩,医用外科口罩,一次性医用口罩,防护服,一次性医用帽,护目镜,防冲击眼罩,防护面罩,医用一次性乳胶手套,一次性手术衣,84消毒液,医用酒精,联系人/联系方式,来源网址,来源网站,是否政府网站
,江苏省,南通市,海安市,中医院接受社会捐赠的公告,中医院接受社会捐赠的公告,海安市人民医院接受社会捐赠的公告,1,1,,1,,,1,1,,,,,0513-8181082、0513-8886990,"=HYPERLINK(""http://www.thepaper.cn/newsDetail_forward_5673616"")",澎湃新闻-专注时政与思想-ThePaper.cn,否
,新疆维吾尔自治区,阿勒泰地区,布尔津县,布尔津县人民政府,布尔津县人民政府,发布接收社会捐赠公告,1,1,,1,1,1,,1,1,,,,0991-2566112、0991-2570731,"=HYPERLINK(""http://www.brj.gov.cn/zwgk/003001/003001011/20200128/5d926cf5-2e83-4413-90e4-c434256f6dac.html"")",布尔津县人民政府-首页,是
,新疆维吾尔自治区,乌鲁木齐市,,年月日星期农历writeday,乌鲁木齐市延安路773号（新疆维吾尔自治区红十字会）,自治区财政厅、自治区卫健委、自治区红十字会联合发布接收社会捐赠的公告,1,1,,1,1,1,,1,1,,,,0991-2566112、0991-2570731,"=HYPERLINK(""http://www.tmg.gov.cn/fsxw/zwxw/126620.htm"")",提示,是
,新疆维吾尔自治区,乌鲁木齐市,,经开区（头区）红十字会,乌鲁木齐经济技术开发区维泰南路1号维泰大厦6193,经开区（头区）红十字会接收社会捐赠公告,1,1,,1,1,1,,1,1,,,,0991-3773189、0991-3775962,"=HYPERLINK(""http://www.uetd.gov.cn/contents/4/312784.html"")",新疆乌鲁木齐经济技术开发区（头屯河区）-首页,是
,广西壮族自治区,防城港市,防城区,,防城港市防城区防钦路23号防城港市第一人民医院医学装备科,防城港市第一人民医院接受新型冠状病毒感染的肺炎防控物资爱心捐赠公告,1,1,1,1,1,,,1,,,,1,永忠:18007705972,"=HYPERLINK(""http://www.fcgs.gov.cn/zxzx/tzgg/ggxx/202001/t20200131_94029.html"")",防城港市人民政府门户网站,是
,广西壮族自治区,防城港市,,用户名密码记住我忘记密码,、方,防城港市第一人民医院接受新型肺炎防控物资爱心捐赠公告,1,1,1,1,1,,,1,,,,1,)]:18777005745,"=HYPERLINK(""http://hongdou.gxnews.com.cn/viewthread.php?t=16999062"")",hongdou.gxnews.com.cn,否
,广西壮族自治区,玉林市,北流市,肺炎防控领导小组指挥部,广西北流市疾病预防控制中心,急需物资！北流市发布接受社会捐赠公告,1,1,,1,1,1,,1,,,,,邓生:18977522376,"=HYPERLINK(""http://demo2.gxylnews.com/html/news/2020/01/189107.html"")",玉林新闻网,否
,广西壮族自治区,南宁市,青秀区,广西医科大学附属口腔医院,广西南宁市青秀区双拥路,广西医科大学附属口腔医院接受社会捐赠公告,1,1,,1,,1,,,,,,,0771-2705679,"=HYPERLINK(""http://kq.gxmu.edu.cn/index.aspx?c=model&a=view&m=1&id=9881"")",广西医科大学口腔医学院、附属口腔医院,否
,广东省,湛江市,赤坎区,湛江两家医院发出接受社会捐赠公告,湛江市赤坎区源珠路236号湛江中心人民医院,湛江两家医院发出接受社会捐赠公告,1,,,1,,,1,,,,,,岳老师:13729128177  李老师:13729159351  郭老师:13590088808  林老师:18898527475,"=HYPERLINK(""http://news.gdzjdaily.com.cn/zjxw/content/2020-01/27/content_2454137.shtml"")",news.gdzjdaily.com.cn,否
,广东省,湛江市,,湛江两家医院发出接受社会捐赠公告,湛江两家医院发出接受社会捐赠公告,医用N95口罩等库存不足，湛江两家医院发出接受社会捐赠公告,1,,,1,,,1,,,,,,岳老师:13729128177  李老师:13729159351  郭老师:13590088808  林老师:18898527475,"=HYPERLINK(""http://www.thepaper.cn/newsDetail_forward_5654184"")",澎湃新闻-专注时政与思想-ThePaper.cn,否
,广东省,汕尾市,城区,4.大额捐款请提前与汕尾市红十字会工作人员联系。,汕尾市城区通港路西小区16栋2号，联系电话,汕尾红十字会开通专用捐款捐赠通道！请朋友们转发起来，捐赠物资，抗击疫情_汕尾在行动_汕尾市人民政府门户网站,1,1,,1,1,,,1,,,,,陈锦标:18138105905  黄少正:13428231793,"=HYPERLINK(""http://www.shanwei.gov.cn/shanwei/jjsw/ztzl/yqfk/sjyqgz/content/post_570550.html"")",汕尾市人民政府门户网站,是
,广东省,梅州市,五华县,请直接联系五华县慈善会,五华县民政局五楼,五华县慈善会发布接受爱心捐赠公告,1,1,,1,,,,,,,,,张玉峰:13826636916  吴辉霞:13622942362,"=HYPERLINK(""http://www.wuhua.gov.cn/xxgk/gsgg/content/post_1959856.html"")",五华县人民政府,是
,山西省,晋中市,,卫生健康委员会,山西省晋中市汇通南路689号,防护物资“告急” ，晋中市第一人民医院急需社会爱心捐赠！_本市时政_新闻中心_晋中市政府门户网站,1,1,1,1,,1,1,1,,,,,总值班:15135412800  设备科:13834829249,"=HYPERLINK(""http://sxjz.gov.cn/xwzx/bssz/content_314954"")",晋中市政府门户网站,是
,山西省,,,山西省人民医院发布接受社会捐赠公告,山西省人民医院发布接受社会捐赠公告,山西省人民医院发布接受社会捐赠公告,1,1,1,1,,,1,1,,,,,0351-3580559、0351-4960734,"=HYPERLINK(""http://www.thepaper.cn/newsDetail_forward_5701350"")",澎湃新闻-专注时政与思想-ThePaper.cn,否
,山东省,潍坊市,奎文区,我市召开新闻发布会通报疫情防控工作情况,奎文区新华路健康街路口北200米路东口腔医院二楼潍坊市红十字会,我市防疫物资捐赠接受、调拨等工作正有力有序组织推进_文本_潍坊传媒网-潍坊市广播电视台-潍坊电视台-潍坊电台,,,,,,,,,,,,,控”。:15953607928  孙涛:13721966184,"=HYPERLINK(""http://www.wfcmw.cn/weifang/text/2020-01-30/389907.html"")",潍坊传媒网-潍坊市广播电视台-潍坊电视台-潍坊电台,否
,山东省,日照市,莒县,接受社会捐赠款物的公告,莒县银杏大道99号县民政局二楼慈善总会办公室,莒县新型冠状病毒感染的肺炎疫情处置工作领导小组（指挥部）接受社会捐赠款物的公告,1,1,,1,,1,1,1,1,,,,0633-6206030、0633-6219862,"=HYPERLINK(""http://juxian.dzwww.com/jxyw/202001/t20200131_17261660.html"")",大众网莒县频道,否
,山东省,临沂市,,,,我市红十字会系统累计接收社会捐赠款物308.87万元-欢迎您来到临沂市人民政府,,,,,,,,,,,,,0539-8726173,"=HYPERLINK(""http://www.linyi.cn/info/4971/235215.htm"")",欢迎您来到临沂市人民政府,否
,安徽省,黄山市,歙县,歙县红十字会接收社会捐赠公告,歙县徽城镇紫阳路32号（歙县卫健委大楼三楼）,歙县红十字会接收社会捐赠公告,1,1,,1,1,1,,1,,,1,,0559-6522706,"=HYPERLINK(""http://www.hsxfw.gov.cn/news.php?id=26075"")",黄山先锋网,是
,安徽省,黄山市,徽州区,徽州区新型冠状病毒感染的肺炎疫情应急防控指挥部令（...,徽州区环城北路23号,徽州区红十字会接收社会捐赠公告,1,1,,1,1,1,,1,,,1,,0559-3586651、0559-3586712,"=HYPERLINK(""http://www.ahhz.gov.cn/News/show/3971776.html"")",黄山市徽州区人民政府,是
,安徽省,黄山市,屯溪区,欢迎访问黄山市红十字会网站!黄山市人民政府,屯溪区安东路116号三楼,黄山市红十字会接收社会捐赠公告,1,1,,1,1,1,,1,,,1,,0559-2353642、0559-2359191,"=HYPERLINK(""http://hszh.huangshan.gov.cn/Content/show/JA078/51504/1/1086915.html"")",黄山市红十字会,是
,安徽省,马鞍山市,和县,和县红十字会接受社会捐赠公告,和县红十字会接受社会捐赠公告,和县红十字会接受社会捐赠公告,1,1,,1,1,1,,1,,,1,,0555-5320606,"=HYPERLINK(""http://www.thepaper.cn/newsDetail_forward_5648904"")",澎湃新闻-专注时政与思想-ThePaper.cn,否
,安徽省,马鞍山市,,,,马鞍山市红十字会接收社会捐赠公告,,1,,1,1,1,,1,,,1,,张国强:18655527550  王琦:18955507987,"=HYPERLINK(""http://www.mas.gov.cn/4697870/10058303.html"")",马鞍山市人民政府,是
,安徽省,铜陵市,,,,铜陵市红十字会接收社会捐赠公告,1,1,,1,1,1,,1,,,1,,0562-5880129,"=HYPERLINK(""http://www.tl.gov.cn/zxzx/gsgg/140/202001/t20200126_932182.html"")",铜陵市人民政府,是
,宁夏回族自治区,银川市,金凤区,,宁夏银川市金凤区北京中路61号信通大厦22层,宁夏红十字会接收社会捐赠的公告,1,1,,1,,1,,1,,,,,0951-5046999、0951-5055705、0951-5055972,"=HYPERLINK(""http://lcj.nx.gov.cn/xwzx/zxyw/202001/t20200126_1933574.html"")",宁夏回族自治区林业和草原局,是
,宁夏回族自治区,,,宁夏医科大学总医院,宁夏医科大学总医院,固原市红十字会接收社会捐赠公告,1,1,,1,,1,,1,,,,,0954-2088508,"=HYPERLINK(""http://www.nxgy.gov.cn/xwzx/gsgg/202001/t20200127_1933907.html"")",固原市政府,是
,四川省,阿坝藏族羌族自治州,马尔康市,,四川省阿坝州马尔康市卫生健康局,马尔康市卫生健康局接受社会捐赠公告,1,1,,1,,1,,1,,,,,何志勇:18015772828,"=HYPERLINK(""http://www.maerkang.gov.cn/maerkang/c100053/202001/7b2b643a169e4b49b2b107371905f6e5.shtml"")",马尔康市人民政府,是
,四川省,遂宁市,船山区,四川省遂宁市船山区油房街22号遂宁市第一人民医院油房街院区,四川省遂宁市船山区油房街22号遂宁市第一人民医院油房街院区,四川省遂宁市第一人民医院发布接受捐赠公告,1,1,,1,1,1,1,1,,1,,,李老师:15828999989  司老师:13547752903  袁老师:13629084470,"=HYPERLINK(""http://suining.scjyxxw.com/toutiao/20200128/158019514134738.html"")",遂宁教育信息网_遂宁教育新闻网_遂宁教育新闻_四川教育信息网_四川教育信息综合门户网站,否
,四川省,达州市,通川区,N95口罩,四川省达州市通川区西外龙泉路1号,达州市中西医结合医院接受社会捐赠公告,1,1,1,1,,,1,1,1,,,,0818-2122489,"=HYPERLINK(""http://www.dazhou.gov.cn/articview_20200127145835365.html"")",,是
,四川省,眉山市,青神县,青神医院集团接受社会捐赠公告,青神县青城镇文林街28号青神医院集团,青神医院集团接受社会捐赠公告,1,1,,1,,1,,1,,,,,祝老师:18628960808,"=HYPERLINK(""http://www.scqs.gov.cn/info/1358/123655.htm"")",青神县人民政府门户网站,是
,四川省,眉山市,青神县,关于眉山市医疗机构接收社会捐赠的公告,四川省眉山市青神县青城镇文林街28号青神医院集团,关于眉山市医疗机构接收社会捐赠的公告,1,1,,1,,,1,1,,,,,何老师:18990302166  王老师:18990305566  左老师:18227755763  马老师:13309038948  庞老师:13890310201  张老师:18228193626  李老师:18090067185  刘老师:15884304290  张燕:15328769279  张琴:17760666797,"=HYPERLINK(""http://www.ms.gov.cn/info/5421/1079510.htm"")",中共眉山市委 眉山市人民政府 门户网站,是
,四川省,眉山市,丹棱县,丹棱县卫生健康局,丹棱县齐乐大道6号,丹棱县接受社会捐赠公告,1,1,,1,,1,,1,,,,,张燕:15328769279  张琴:17760666797,"=HYPERLINK(""http://www.scdl.gov.cn/info/1452/144326.htm"")",丹棱县人民政府,是
,四川省,眉山市,东坡区,2019河南商丘师范学院招聘27人公告,眉山市东坡区东坡大道南4段288号眉山市人民医院,四川大学华西医院眉山医院接受社会捐赠公告,1,,,1,,,,1,,,,,何老师:18990302166  王老师:18990305566,"=HYPERLINK(""http://www.kaoshi123.org/zixun/17526.html"")",河南教考网 - 郑州小升初_河南中高考政策资讯_河南招生考试信息,否
,四川省,泸州市,江阳区,泸州市中医医院发出接受社会捐赠的公告,四川省泸州市江阳区江阳南路11号泸州市中医医院,库存不足！泸州市中医医院发出接受社会捐赠的公告,1,1,,1,,,,1,,,,,0830-3108687、0830-3120461,"=HYPERLINK(""https://luzhou.scol.com.cn/wsyjk/202001/57463149.html"")",luzhou.scol.com.cn,否
,四川省,成都市,成华区,控指挥部统一调配使用。,控指挥部统一调配使用。,成都市成华区红十字会接收社会捐赠的公告,1,1,1,1,,1,1,1,,,1,,郑军:13541294040  邓莎:15881029574,"=HYPERLINK(""http://hsz.chenghua.gov.cn/index.php?cid=16&tid=1604"")",成都市成华区红十字会,是
,四川省,成都市,,成都市公卫中心发布接受爱心捐赠公告,四川省成都市静明路377号成都市公共卫生临床医疗中心,成都市公卫中心发布接受爱心捐赠公告,1,1,,1,,,1,1,,,,,028-6436901、028-8454123,"=HYPERLINK(""http://dy.163.com/v2/article/detail/F3R33DAO05149D15.html"")",网易订阅,否
,四川省,成都市,,成都市第四人民医院,成都市第四人民医院,成都市第四人民医院接受爱心捐赠公告,1,1,,1,,,1,1,,,,,卿老师:13880231627  潘老师:18123239261,"=HYPERLINK(""http://www.cd-psychologist.com/4120/news/xinwendongtai/2020/0130/21980.html"")",www.cd-psychologist.com,否
,四川省,,,,,四川省第四人民医院接受社会捐赠公告,1,1,1,1,,,1,1,,1,,,彭老师:13881829988  易老师:18011397306,"=HYPERLINK(""http://www.sc4h.com/news_hospital/2020/9wdLRXaj.html"")",四川省第四人民医院【官方网站】,否
,吉林省,白城市,,白城市红十字会,白城市文化东路1号,白城市红十字会应对新型冠状病毒感染的肺炎疫情 面向社会公开募捐倡议书,1,1,,1,,1,,,,,1,,吴颖:15904368911  任日欣:13596836097,"=HYPERLINK(""http://www.taobei.gov.cn/xxgk/tzgg/202001/t20200130_739172.html"")",白城市洮北区人民政府,是
,内蒙古自治区,呼和浩特市,赛罕区,开始接受社会捐赠医疗物资,呼和浩特市赛罕区昭乌达路26号,内蒙古自治区人民医院发布公告：开始接受社会捐赠医疗物资_正北方网,1,1,1,1,,1,1,1,,,,1,王宇轩:18047192935,"=HYPERLINK(""http://www.northnews.cn/news/2020/0131/1807188.html"")",正北方网_内蒙古移动互联新门户,否
,内蒙古自治区,呼和浩特市,赛罕区,开始接受社会捐赠医疗物资,呼和浩特市赛罕区昭乌达路26号,内蒙古自治区人民医院发布公告：开始接受社会捐赠医疗物资_,1,1,1,1,,1,1,1,,,,1,王宇轩:18047192935,"=HYPERLINK(""http://www.northnews.cn/2020/0131/1807188.html"")",正北方网_内蒙古移动互联新门户,否
,内蒙古自治区,呼和浩特市,,即日起接受社会捐赠,呼和浩特市机场路与110国道连接线中段院办,段丽萍）1月30日，内蒙古第四医院发布接受社会捐赠公告,,1,,1,,1,,1,,,,,0471-2317342、0471-2317350,"=HYPERLINK(""http://www.northnews.cn/2020/0130/1806937.html"")",正北方网_内蒙古移动互联新门户,否
,内蒙古自治区,呼伦贝尔市,海拉尔区,,,海拉尔区红十字会关于防控新型冠状病毒感染的肺炎疫情接收社会捐赠款物的公告,1,1,,1,1,1,,1,,1,1,,0470-8116934,"=HYPERLINK(""http://www.hailar.gov.cn/content/detail/5e2fe5787f8b9a7da032cfcc.html"")",呼伦贝尔市海拉尔区人民政府,是
,云南省,迪庆藏族自治州,香格里拉市,香格里拉市疾病预防控制中心接受防护物资捐赠公告,香格里拉市疾病预防控制中心接受防护物资捐赠公告,香格里拉市疾病预防控制中心接受防护物资捐赠公告,1,1,,1,1,1,,,1,,,1,0887-8222202,"=HYPERLINK(""http://www.thepaper.cn/newsDetail_forward_5694846"")",澎湃新闻-专注时政与思想-ThePaper.cn,否
,云南省,文山壮族苗族自治州,文山市,寻找21日D3937次动车7号车厢在文山境内下车的乘客,寻找21日D3937次动车7号车厢在文山境内下车的乘客,德宏州红十字会发布接受社会捐赠公告,1,1,1,1,,1,1,1,,,1,,陈丽娟:18008829398  孙艇:18988238109,"=HYPERLINK(""http://www.i-km.com.cn/art-132073.html?from=singlemessage"")",都市时报,否
,云南省,德宏傣族景颇族自治州,盈江县,盈江县人民医院,盈江县人民医院（盈江县平原镇象城路38号）,盈江县人民医院接受社会捐赠公告,1,1,1,1,,1,1,1,,,,,姜主任:13988231026  杨主任:13099484255,"=HYPERLINK(""http://www.dhyj.gov.cn/Web/_F0_0_04DR3T3Y65424OPYVRDSVM7JKQ.htm"")",盈江县人民政府,是
,云南省,德宏傣族景颇族自治州,瑞丽市,瑞丽市红十字会,瑞丽市红十字会,感染的肺炎疫情接受社会捐赠公告,1,1,1,1,,1,1,1,,,1,,0692-3013015、0692-4128389、0692-6161246、0692-7176137,"=HYPERLINK(""http://www.dhlh.gov.cn/zjj/Web/_F0_0_28D04TOUUQ421K6QM0USIB3BZ8.htm"")",梁河县人民政府,是
,,,,中国红十字会总会事业发展中心,中国红十字会总会事业发展中心,新疆生产建设兵团红十字会关于防控新型冠状病毒感染的肺炎疫情接受社会捐赠公告,1,1,,1,1,1,,1,1,,,,张中平:13579935656  张永胜:15981792092,"=HYPERLINK(""http://hszh.xjbt.gov.cn/c/2020-01-28/7322136.shtml"")",提示,是
,,,,红十字会发布接收社会捐赠公告,红十字会发布接收社会捐赠公告,自治区财政厅、卫健委、红十字会发布接收社会捐赠公告,1,1,,1,1,1,,1,1,,,,0991-2566112、0991-2570731,"=HYPERLINK(""http://www.xinyuan.gov.cn/info/1181/34927.htm"")",新源县人民政府网,是
,,,,,铜官区政务服务中心三楼卫健委3009办公室,铜官区红十字会开通24小时接收社会各界爱心捐赠倡议书-公示公告,1,1,,1,1,1,,1,,,1,,0562-6867193,"=HYPERLINK(""http://www.tltg.gov.cn/zxzx/gsgg/202001/t20200130_934085.html"")",铜陵市铜官区人民政府,是
,,,,,现场捐款,关于接受抗击新型冠状病毒感染的肺炎疫情所需物资等社会捐赠的公告,1,1,,1,,1,,,1,,,,刘丹:13873084833,"=HYPERLINK(""http://www.yueyang.gov.cn/yylq/21487/24469/content_1654152.html"")",,是
,,,,孙艺珍拍摄《爱的迫降》因过度劳累被送往医院,孙艺珍拍摄《爱的迫降》因过度劳累被送往医院,我市发布公告 接受社会爱心捐赠_新浪新闻,,,,,,,,,,,,,牛力人:18078961622  洪飞:13807650200  任传霞:13976963666  周中慧:13098943368,"=HYPERLINK(""http://news.sina.com.cn/c/2020-01-28/doc-iihnzahk6672900.shtml"")",新闻中心首页_新浪网,否
,,,,关于防控新型冠状病毒感染的肺炎疫情接受社会捐赠的公告,关于防控新型冠状病毒感染的肺炎疫情接受社会捐赠的公告,关于防控新型冠状病毒感染的肺炎疫情接受社会捐赠的公告,1,1,,1,1,1,,1,,,1,,0631-3787660、0631-7510178,"=HYPERLINK(""http://www.rczx.tv/article/article_13405.html"")",荣成新闻-荣成在线,否
